"sample002_knn_10"	"sample002_knn_11"	"sample002_knn_12"	"sample002_knn_13"	"sample002_knn_14"	"sample002_knn_15"
"AC005786.2"	0.0211598746081505	0.0235109717868339	0.0250783699059561	0.0250783699059561	0.0258620689655172	0.0258620689655172
"AC005786.3"	0.160658307210031	0.170062695924765	0.18025078369906	0.195141065830721	0.204545454545455	0.21551724137931
"AC005808.1"	0.0509404388714734	0.0587774294670846	0.0626959247648903	0.0673981191222571	0.0713166144200627	0.0736677115987461
"AC005837.1"	0.154388714733542	0.164576802507837	0.176332288401254	0.198275862068966	0.217868338557994	0.232758620689655
"AC005838.2"	0.184169278996865	0.204545454545455	0.223354231974922	0.242163009404389	0.260971786833856	0.282131661442006
"AC005840.2"	0.0431034482758621	0.0501567398119122	0.0532915360501567	0.0642633228840125	0.0705329153605016	0.0744514106583072
"AC005856.1"	0.0501567398119122	0.0540752351097179	0.0595611285266458	0.0626959247648903	0.0681818181818182	0.0721003134796238
"AC005884.1"	0.0336990595611285	0.036833855799373	0.0415360501567398	0.0454545454545455	0.04858934169279	0.0517241379310345
"AC005920.1"	0.0979623824451411	0.103448275862069	0.108150470219436	0.117554858934169	0.123040752351097	0.132445141065831
"AC005920.2"	0.21551724137931	0.236677115987461	0.250783699059561	0.268808777429467	0.287617554858934	0.300156739811912
"AC005921.2"	0.261755485893417	0.293103448275862	0.315047021943574	0.339341692789969	0.35423197492163	0.374608150470219
"AC005962.1"	0.0336990595611285	0.036833855799373	0.0391849529780564	0.0415360501567398	0.0454545454545455	0.0470219435736677
"AC006001.2"	0.984326018808777	0.985109717868339	0.986677115987461	0.988244514106583	0.994514106583072	1
"AC006008.1"	0.030564263322884	0.0329153605015674	0.0376175548589342	0.0407523510971787	0.0454545454545455	0.0454545454545455
"AC006017.1"	0.109717868338558	0.120689655172414	0.126959247648903	0.137147335423197	0.14576802507837	0.150470219435737
"AC006042.2"	0.0195924764890282	0.0219435736677116	0.0235109717868339	0.024294670846395	0.0274294670846395	0.0282131661442006
"AC006059.1"	0.573667711598746	0.615203761755486	0.648902821316614	0.673197492163009	0.703761755485893	0.728056426332288
"AC006064.2"	0.170846394984326	0.177899686520376	0.199843260188088	0.218652037617555	0.237460815047022	0.255485893416928
"AC006064.4"	0.116771159874608	0.125391849529781	0.135579937304075	0.156739811912226	0.170846394984326	0.184952978056426
"AC006116.8"	0.0595611285266458	0.0634796238244514	0.0666144200626959	0.0760188087774295	0.0799373040752351	0.0846394984326019
"AC006141.1"	0.502351097178683	0.546238244514107	0.584639498432602	0.608150470219436	0.639498432601881	0.665360501567398
"AC006160.1"	0.238244514106583	0.257836990595611	0.27742946708464	0.297805642633229	0.317398119122257	0.342476489028213
"AC006206.1"	0.0431034482758621	0.0478056426332288	0.0540752351097179	0.0572100313479624	0.061128526645768	0.0634796238244514
"AC006206.2"	0.839341692789969	0.867554858934169	0.88871473354232	0.907523510971787	0.92398119122257	0.93730407523511
"AC006213.3"	0.0673981191222571	0.0760188087774295	0.0807210031347962	0.0877742946708464	0.0963949843260188	0.107366771159875
"AC006238.1"	0.161442006269592	0.183385579937304	0.202194357366771	0.220219435736677	0.230407523510972	0.242163009404389
"AC006252.1"	0.0579937304075235	0.061128526645768	0.0650470219435737	0.0689655172413793	0.0744514106583072	0.0775862068965517
"AC006262.1"	0.0556426332288401	0.0619122257053292	0.0650470219435737	0.0705329153605016	0.0783699059561129	0.085423197492163
"AC006270.1"	0.0666144200626959	0.0713166144200627	0.0760188087774295	0.0815047021943574	0.0869905956112853	0.0909090909090909
"AC006273.1"	0.0227272727272727	0.0258620689655172	0.0289968652037618	0.030564263322884	0.0313479623824451	0.0360501567398119
"AC006299.1"	0.0431034482758621	0.0462382445141066	0.0478056426332288	0.04858934169279	0.0509404388714734	0.0525078369905956
"AC006305.1"	0.117554858934169	0.126959247648903	0.139498432601881	0.150470219435737	0.159090909090909	0.165360501567398
"AC006329.1"	0.673197492163009	0.695924764890282	0.727272727272727	0.745297805642633	0.773510971786834	0.789184952978056
"AC006333.2"	0.550940438871473	0.576802507836991	0.608150470219436	0.627742946708464	0.654388714733542	0.671630094043887
"AC006348.1"	0.117554858934169	0.126959247648903	0.141065830721003	0.154388714733542	0.165360501567398	0.174764890282132
"AC006372.3"	0.0313479623824451	0.0329153605015674	0.0344827586206897	0.036833855799373	0.0384012539184953	0.0407523510971787
"AC006387.1"	0.553291536050157	0.590909090909091	0.627742946708464	0.647335423197492	0.672413793103448	0.702978056426332
"AC006449.2"	0.0619122257053292	0.0658307210031348	0.0713166144200627	0.0783699059561129	0.0869905956112853	0.101097178683386
"AC006449.6"	0.499216300940439	0.540752351097179	0.579153605015674	0.61128526645768	0.634796238244514	0.657523510971787
"AC006460.1"	0.054858934169279	0.0556426332288401	0.0626959247648903	0.0689655172413793	0.072884012539185	0.079153605015674
"AC006460.2"	0.0775862068965517	0.0862068965517241	0.0940438871473354	0.105015673981191	0.112068965517241	0.123824451410658
"AC006480.2"	0.129310344827586	0.13871473354232	0.152037617554859	0.163009404388715	0.170846394984326	0.184952978056426
"AC006483.2"	0.0971786833855799	0.106583072100313	0.113636363636364	0.121473354231975	0.126175548589342	0.136363636363636
"AC006504.1"	0.0211598746081505	0.0235109717868339	0.0282131661442006	0.0321316614420063	0.0399686520376176	0.0415360501567398
"AC006504.5"	0.670846394984326	0.714733542319749	0.747648902821317	0.779780564263323	0.806426332288401	0.83307210031348
"AC006504.7"	0.0979623824451411	0.108150470219436	0.115203761755486	0.120689655172414	0.126175548589342	0.130877742946708
"AC006511.4"	0.110501567398119	0.122257053291536	0.132445141065831	0.148902821316614	0.162225705329154	0.170062695924765
"AC006511.6"	0.0768025078369906	0.0846394984326019	0.0869905956112853	0.0940438871473354	0.0995297805642633	0.106583072100313
"AC006525.1"	0.0963949843260188	0.109717868338558	0.115987460815047	0.121473354231975	0.128526645768025	0.133228840125392
"AC006538.1"	0.137931034482759	0.149686520376176	0.167711598746081	0.177899686520376	0.193573667711599	0.206112852664577
"AC006547.1"	0.218652037617555	0.236677115987461	0.251567398119122	0.266457680250784	0.282131661442006	0.294670846394984
"AC006547.2"	0.0658307210031348	0.0713166144200627	0.0783699059561129	0.0807210031347962	0.0862068965517241	0.0885579937304075
"AC006547.3"	0.0329153605015674	0.0336990595611285	0.036833855799373	0.0407523510971787	0.0446708463949843	0.0493730407523511
"AC006581.2"	0.0893416927899686	0.0971786833855799	0.108150470219436	0.109717868338558	0.123040752351097	0.130094043887147
"AC006946.2"	0.0148902821316614	0.0156739811912226	0.018025078369906	0.0195924764890282	0.0219435736677116	0.0219435736677116
"AC006946.3"	0.024294670846395	0.0250783699059561	0.0282131661442006	0.030564263322884	0.0321316614420063	0.0376175548589342
"AC006994.2"	0.0415360501567398	0.04858934169279	0.0540752351097179	0.0595611285266458	0.0626959247648903	0.0673981191222571
"AC007009.1"	0.0329153605015674	0.0352664576802508	0.0407523510971787	0.0431034482758621	0.0462382445141066	0.0509404388714734
"AC007014.1"	0.203761755485893	0.224137931034483	0.236677115987461	0.251567398119122	0.266457680250784	0.278213166144201
"AC007032.1"	0.0352664576802508	0.0399686520376176	0.0423197492163009	0.0423197492163009	0.0431034482758621	0.04858934169279
"AC007036.2"	0.0188087774294671	0.0188087774294671	0.0203761755485893	0.0211598746081505	0.0235109717868339	0.0274294670846395
"AC007038.1"	0.746081504702194	0.783699059561129	0.810344827586207	0.838557993730408	0.856583072100313	0.874608150470219
"AC007038.2"	0.213949843260188	0.231191222570533	0.259404388714734	0.280564263322884	0.299373040752351	0.317398119122257
"AC007066.2"	0.245297805642633	0.2641065830721	0.286833855799373	0.300156739811912	0.316614420062696	0.332288401253919
"AC007066.3"	0.0423197492163009	0.0470219435736677	0.04858934169279	0.0517241379310345	0.054858934169279	0.0579937304075235
"AC007098.1"	0.249216300940439	0.268025078369906	0.29153605015674	0.313479623824451	0.330721003134796	0.343260188087774
"AC007114.1"	0.199059561128527	0.212382445141066	0.224921630094044	0.2358934169279	0.249216300940439	0.265673981191223
"AC007114.2"	0.149686520376176	0.165360501567398	0.177115987460815	0.193573667711599	0.202194357366771	0.217084639498433
"AC007128.2"	0.414576802507837	0.436520376175549	0.45846394984326	0.489028213166144	0.514890282131661	0.540752351097179
"AC007130.1"	0.311128526645768	0.334639498432602	0.357366771159875	0.369122257053292	0.384012539184953	0.401253918495298
"AC007216.2"	0.0885579937304075	0.0940438871473354	0.100313479623824	0.110501567398119	0.11833855799373	0.124608150470219
"AC007216.3"	0.151253918495298	0.168495297805643	0.184169278996865	0.199843260188088	0.214733542319749	0.226489028213166
"AC007216.4"	0.890282131661442	0.920062695924765	0.927115987460815	0.93730407523511	0.946708463949843	0.954545454545455
"AC007220.1"	0.0517241379310345	0.0556426332288401	0.0587774294670846	0.0697492163009404	0.0768025078369906	0.0830721003134796
"AC007240.3"	0.0642633228840125	0.0721003134796238	0.0783699059561129	0.0830721003134796	0.0901253918495298	0.0995297805642633
"AC007262.2"	0.380094043887147	0.414576802507837	0.438871473354232	0.462382445141066	0.486677115987461	0.508620689655172
"AC007277.1"	0.202978056426332	0.21551724137931	0.230407523510972	0.253918495297806	0.274294670846395	0.290752351097179
"AC007278.1"	0.0446708463949843	0.0525078369905956	0.0587774294670846	0.0642633228840125	0.0689655172413793	0.072884012539185
"AC007279.2"	0.0658307210031348	0.0721003134796238	0.0799373040752351	0.0885579937304075	0.0995297805642633	0.112068965517241
"AC007285.2"	0.0266457680250784	0.0274294670846395	0.030564263322884	0.036833855799373	0.0376175548589342	0.0399686520376176
"AC007292.2"	0.0219435736677116	0.0227272727272727	0.0227272727272727	0.0227272727272727	0.0235109717868339	0.024294670846395
"AC007292.3"	0.0266457680250784	0.0297805642633229	0.0376175548589342	0.0438871473354232	0.0517241379310345	0.0650470219435737
"AC007314.1"	0.036833855799373	0.0415360501567398	0.0454545454545455	0.0478056426332288	0.0532915360501567	0.0556426332288401
"AC007319.1"	0.348746081504702	0.382445141065831	0.417711598746081	0.443573667711599	0.47257053291536	0.504702194357367
"AC007325.4"	0.0838557993730407	0.0932601880877743	0.108150470219436	0.120689655172414	0.127742946708464	0.139498432601881
"AC007336.1"	0.0650470219435737	0.072884012539185	0.0822884012539185	0.0869905956112853	0.0893416927899686	0.0956112852664577
"AC007342.1"	0.0297805642633229	0.0313479623824451	0.0336990595611285	0.036833855799373	0.036833855799373	0.0399686520376176
"AC007364.1"	0.163009404388715	0.176332288401254	0.204545454545455	0.217868338557994	0.22884012539185	0.243730407523511
"AC007365.1"	0.0454545454545455	0.04858934169279	0.0493730407523511	0.0525078369905956	0.0556426332288401	0.0579937304075235
"AC007370.1"	0.107366771159875	0.113636363636364	0.122257053291536	0.127742946708464	0.132445141065831	0.139498432601881
"AC007370.2"	0.207680250783699	0.231974921630094	0.253134796238245	0.27742946708464	0.293103448275862	0.308777429467085
"AC007383.2"	0.102664576802508	0.108150470219436	0.11833855799373	0.126959247648903	0.132445141065831	0.140282131661442
"AC007383.3"	0.0525078369905956	0.0564263322884013	0.0579937304075235	0.061128526645768	0.0666144200626959	0.0697492163009404
"AC007384.1"	0.297805642633229	0.327586206896552	0.341692789968652	0.357366771159875	0.376175548589342	0.399686520376176
"AC007389.1"	0.779780564263323	0.809561128526646	0.834639498432602	0.850313479623824	0.872257053291536	0.887147335423197
"AC007389.5"	0.0227272727272727	0.0250783699059561	0.0289968652037618	0.0321316614420063	0.0336990595611285	0.036833855799373
"AC007390.2"	0.126959247648903	0.137147335423197	0.14576802507837	0.155172413793103	0.166144200626959	0.173981191222571
"AC007405.1"	0.887931034482759	0.904388714733542	0.91692789968652	0.927899686520376	0.933385579937304	0.940438871473354
"AC007405.2"	0.281347962382445	0.303291536050157	0.324451410658307	0.346394984326019	0.369122257053292	0.385579937304075
"AC007405.3"	0.758620689655172	0.783699059561129	0.808777429467085	0.823667711598746	0.840909090909091	0.865987460815047
"AC007406.5"	0.14576802507837	0.152037617554859	0.158307210031348	0.170846394984326	0.179467084639498	0.192006269592476
"AC007448.4"	0.0564263322884013	0.061128526645768	0.0666144200626959	0.0713166144200627	0.0799373040752351	0.0862068965517241
"AC007448.5"	0.0768025078369906	0.0815047021943574	0.0893416927899686	0.0948275862068965	0.101097178683386	0.114420062695925
"AC007493.1"	0.061128526645768	0.0705329153605016	0.0760188087774295	0.0822884012539185	0.0869905956112853	0.091692789968652
"AC007497.1"	0.0274294670846395	0.0289968652037618	0.030564263322884	0.0336990595611285	0.036833855799373	0.0415360501567398
"AC007529.2"	0.0775862068965517	0.0885579937304075	0.0924764890282132	0.100313479623824	0.105799373040752	0.114420062695925
"AC007533.1"	0.221786833855799	0.240595611285266	0.250783699059561	0.265673981191223	0.279780564263323	0.302507836990596
"AC007541.1"	0.105799373040752	0.115987460815047	0.125391849529781	0.13166144200627	0.132445141065831	0.141065830721003
"AC007563.2"	0.0626959247648903	0.079153605015674	0.0869905956112853	0.0940438871473354	0.0963949843260188	0.0995297805642633
"AC007566.1"	0.367554858934169	0.394984326018809	0.414576802507837	0.434169278996865	0.452194357366771	0.469435736677116
"AC007569.1"	0.463949843260188	0.496081504702194	0.523510971786834	0.549373040752351	0.574451410658307	0.597962382445141
"AC007599.2"	0.030564263322884	0.0321316614420063	0.0360501567398119	0.0376175548589342	0.0399686520376176	0.0446708463949843
"AC007610.1"	0.0595611285266458	0.0697492163009404	0.0760188087774295	0.0846394984326019	0.0924764890282132	0.101880877742947
"AC007611.1"	0.157523510971787	0.168495297805643	0.184169278996865	0.210031347962382	0.220219435736677	0.22884012539185
"AC007613.1"	0.0391849529780564	0.0446708463949843	0.0501567398119122	0.054858934169279	0.0587774294670846	0.061128526645768
"AC007619.1"	0.151253918495298	0.16692789968652	0.188871473354232	0.206112852664577	0.21551724137931	0.235109717868339
"AC007620.2"	0.0799373040752351	0.0869905956112853	0.0948275862068965	0.101097178683386	0.108934169278997	0.116771159874608
"AC007622.2"	0.0509404388714734	0.061128526645768	0.0673981191222571	0.0775862068965517	0.0830721003134796	0.0956112852664577
"AC007663.3"	0.0987460815047022	0.108150470219436	0.113636363636364	0.120689655172414	0.126175548589342	0.134012539184953
"AC007681.1"	0.294670846394984	0.315047021943574	0.329937304075235	0.350313479623824	0.363636363636364	0.382445141065831
"AC007686.3"	0.0360501567398119	0.036833855799373	0.0384012539184953	0.0415360501567398	0.0423197492163009	0.0454545454545455
"AC007773.1"	0.0987460815047022	0.112068965517241	0.119905956112853	0.133228840125392	0.143416927899687	0.15282131661442
"AC007780.1"	0.268025078369906	0.286833855799373	0.306426332288401	0.330721003134796	0.347962382445141	0.370689655172414
"AC007785.1"	0.024294670846395	0.0250783699059561	0.0274294670846395	0.0329153605015674	0.0329153605015674	0.0336990595611285
"AC007785.3"	0.0462382445141066	0.0501567398119122	0.061128526645768	0.0658307210031348	0.079153605015674	0.0846394984326019
"AC007848.1"	0.0752351097178683	0.079153605015674	0.0893416927899686	0.0995297805642633	0.108934169278997	0.117554858934169
"AC007878.1"	0.177899686520376	0.193573667711599	0.20846394984326	0.217084639498433	0.239811912225705	0.257836990595611
"AC007879.3"	0.0258620689655172	0.0274294670846395	0.0297805642633229	0.0336990595611285	0.0336990595611285	0.0376175548589342
"AC007938.2"	0.0250783699059561	0.0250783699059561	0.0274294670846395	0.0289968652037618	0.0313479623824451	0.0336990595611285
"AC007950.2"	0.0336990595611285	0.0399686520376176	0.0438871473354232	0.0493730407523511	0.0525078369905956	0.0532915360501567
"AC007952.4"	0.0995297805642633	0.107366771159875	0.120689655172414	0.134012539184953	0.137931034482759	0.154388714733542
"AC007996.1"	0.0752351097178683	0.0822884012539185	0.0963949843260188	0.101880877742947	0.112068965517241	0.119905956112853
"AC007998.3"	0.030564263322884	0.0376175548589342	0.0407523510971787	0.0415360501567398	0.0431034482758621	0.0431034482758621
"AC007998.4"	0.0219435736677116	0.0219435736677116	0.0227272727272727	0.024294670846395	0.0258620689655172	0.0274294670846395
"AC008014.1"	0.905172413793103	0.920062695924765	0.945141065830721	0.954545454545455	0.966300940438871	0.972570532915361
"AC008026.3"	0.0446708463949843	0.0493730407523511	0.054858934169279	0.0587774294670846	0.0619122257053292	0.0666144200626959
